date,home_team,away_team,home_goals_scored_avg,home_goals_conceded_avg,home_win_rate,home_draw_rate,home_form_points,home_games_played,home_rank,away_goals_scored_avg,away_goals_conceded_avg,away_win_rate,away_draw_rate,away_form_points,away_games_played,away_rank,rank_diff,goal_avg_diff,form_diff,home_goals,away_goals,outcome
2018-09-11,Spain,Croatia,2.1,1.1,0.5,0.5,2.0,10,9,1.5,1.2,0.6,0.1,1.9,10,4,-5,0.6000000000000001,0.10000000000000009,6,0,2
2018-09-11,Bosnia and Herzegovina,Austria,1.2,1.7,0.3,0.2,1.1,10,39,1.3,1.3,0.4,0.2,1.4,10,23,-16,-0.10000000000000009,-0.2999999999999998,1,0,2
2018-09-11,Colombia,Argentina,1.1,1.2,0.2,0.5,1.1,10,14,1.5,1.8,0.4,0.1,1.3,10,11,-3,-0.3999999999999999,-0.19999999999999996,0,0,1
2018-10-11,Argentina,Iraq,1.5,1.7,0.4,0.2,1.4,10,11,1.2,0.8,0.4,0.4,1.6,10,89,78,0.30000000000000004,-0.20000000000000018,4,0,2
2018-10-11,United States,Colombia,1.2,0.7,0.4,0.5,1.7,10,100,0.9,1.0,0.2,0.5,1.1,10,14,-86,0.29999999999999993,0.5999999999999999,2,4,0
2018-10-12,South Korea,Uruguay,1.1,1.3,0.3,0.2,1.1,10,100,1.5,1.1,0.6,0.1,1.9,10,5,-95,-0.3999999999999999,-0.7999999999999998,2,1,2
2018-10-12,Japan,Panama,1.5,2.3,0.2,0.2,0.8,10,54,0.5,2.7,0.0,0.2,0.2,10,70,16,1.0,0.6000000000000001,3,0,2
2018-10-12,Qatar,Ecuador,1.3,1.8,0.3,0.0,0.9,10,94,0.9,1.9,0.1,0.1,0.4,10,58,-36,0.4,0.5,4,3,2
2018-10-12,Belgium,Switzerland,2.3,0.6,0.8,0.1,2.5,10,1,1.3,0.8,0.3,0.3,1.2,10,8,7,0.9999999999999998,1.3,2,1,2
2018-10-12,Croatia,England,1.3,1.7,0.5,0.1,1.6,10,4,1.5,1.0,0.5,0.1,1.6,10,6,2,-0.19999999999999996,0.0,0,0,1
2018-10-12,Saudi Arabia,Brazil,0.9,2.1,0.3,0.0,0.9,10,71,1.6,0.5,0.6,0.3,2.1,10,3,-68,-0.7000000000000001,-1.2000000000000002,0,2,0
2018-10-13,Netherlands,Germany,1.1,1.1,0.4,0.2,1.4,10,17,0.8,1.1,0.2,0.4,1.0,10,12,-5,0.30000000000000004,0.3999999999999999,3,0,2
2018-10-14,Scotland,Portugal,0.7,2.1,0.1,0.2,0.5,10,39,1.4,1.3,0.3,0.5,1.4,10,7,-32,-0.7,-0.8999999999999999,1,3,0
2018-10-15,Spain,England,2.5,1.1,0.5,0.5,2.0,10,9,1.4,1.0,0.4,0.2,1.4,10,6,-3,1.1,0.6000000000000001,2,3,0
2018-10-15,Croatia,Jordan,1.3,1.6,0.5,0.2,1.7,10,4,1.0,1.4,0.3,0.1,1.0,10,110,106,0.30000000000000004,0.7,2,1,2
2018-10-15,Saudi Arabia,Iraq,0.7,2.0,0.3,0.0,0.9,10,71,1.2,1.2,0.4,0.3,1.5,10,89,18,-0.5,-0.6,1,1,1
2018-10-16,Uzbekistan,Qatar,0.4,1.2,0.2,0.2,0.8,10,96,1.4,1.9,0.3,0.0,0.9,10,94,-2,-0.9999999999999999,-0.09999999999999998,2,0,2
2018-10-16,South Korea,Panama,1.3,1.4,0.4,0.1,1.3,10,100,0.4,2.9,0.0,0.1,0.1,10,70,-30,0.9,1.2,2,2,1
2018-10-16,Argentina,Brazil,1.9,1.4,0.5,0.2,1.7,10,11,1.7,0.4,0.7,0.2,2.3,10,3,-8,0.19999999999999996,-0.5999999999999999,0,1,0
2018-10-16,Belgium,Netherlands,2.5,0.7,0.9,0.0,2.7,10,1,1.3,1.0,0.5,0.1,1.6,10,17,16,1.2,1.1,1,1,1
2018-10-16,France,Germany,2.0,1.3,0.6,0.3,2.1,10,1,0.8,1.4,0.2,0.3,0.9,10,12,11,1.2,1.2000000000000002,2,1,2
2018-10-16,Japan,Uruguay,1.5,2.0,0.3,0.1,1.0,10,54,1.5,0.9,0.6,0.1,1.9,10,5,-49,0.0,-0.8999999999999999,4,3,2
2018-11-14,Switzerland,Qatar,1.3,0.8,0.3,0.3,1.2,10,8,1.4,1.9,0.3,0.0,0.9,10,96,88,-0.09999999999999987,0.29999999999999993,0,1,0
2018-11-15,Croatia,Spain,1.3,1.6,0.5,0.2,1.7,10,4,2.5,1.2,0.5,0.4,1.9,10,9,5,-1.2,-0.19999999999999996,3,2,2
2018-11-15,Austria,Bosnia and Herzegovina,1.2,1.2,0.4,0.2,1.4,10,24,1.2,1.4,0.4,0.2,1.4,10,32,8,0.0,0.0,0,0,1
2018-11-15,England,United States,1.5,1.1,0.4,0.2,1.4,10,5,1.3,1.0,0.4,0.4,1.6,10,100,95,0.19999999999999996,-0.20000000000000018,3,0,2
2018-11-16,Netherlands,France,1.4,1.0,0.5,0.2,1.7,10,15,2.0,1.2,0.7,0.2,2.3,10,2,-13,-0.6000000000000001,-0.5999999999999999,2,0,2
2018-11-16,Argentina,Mexico,1.6,1.5,0.4,0.2,1.4,10,12,0.9,1.5,0.4,0.1,1.3,10,16,4,0.7000000000000001,0.09999999999999987,2,0,2
2018-11-16,Brazil,Uruguay,1.5,0.3,0.7,0.2,2.3,10,3,1.8,1.3,0.6,0.0,1.8,10,6,3,-0.30000000000000004,0.4999999999999998,1,0,2
2018-11-16,Egypt,Tunisia,0.6,1.0,0.3,0.2,1.1,10,58,1.1,1.5,0.4,0.1,1.3,10,22,-36,-0.5000000000000001,-0.19999999999999996,3,2,2
2018-11-17,Australia,South Korea,1.1,2.1,0.1,0.4,0.7,10,42,1.5,1.6,0.4,0.1,1.3,10,100,58,-0.3999999999999999,-0.6000000000000001,1,1,1
2018-11-18,Spain,Bosnia and Herzegovina,2.6,1.4,0.5,0.3,1.8,10,9,1.0,1.4,0.3,0.3,1.2,10,32,23,1.6,0.6000000000000001,1,0,2
2018-11-18,Switzerland,Belgium,1.3,0.9,0.3,0.2,1.1,10,8,2.3,0.8,0.8,0.1,2.5,10,1,-7,-0.9999999999999998,-1.4,5,2,2
2018-11-18,England,Croatia,1.2,1.0,0.4,0.2,1.4,10,5,1.5,1.8,0.5,0.2,1.7,10,4,-1,-0.30000000000000004,-0.30000000000000004,2,1,2
2018-11-19,Germany,Netherlands,0.7,1.4,0.2,0.2,0.8,10,14,1.5,0.9,0.6,0.1,1.9,10,15,1,-0.8,-1.0999999999999999,2,2,1
2018-11-20,Tunisia,Morocco,1.3,1.6,0.4,0.1,1.3,10,22,1.3,0.9,0.4,0.1,1.3,10,47,25,0.0,0.0,0,1,0
2018-11-20,Argentina,Mexico,1.7,1.5,0.4,0.2,1.4,10,12,0.6,1.4,0.4,0.0,1.2,10,16,4,1.1,0.19999999999999996,2,0,2
2018-11-20,France,Uruguay,1.8,1.1,0.7,0.2,2.3,10,2,1.6,1.3,0.5,0.0,1.5,10,6,4,0.19999999999999996,0.7999999999999998,1,0,2
2018-11-20,Jordan,Saudi Arabia,1.1,1.4,0.3,0.1,1.0,10,112,0.7,2.1,0.2,0.1,0.7,10,72,-40,0.40000000000000013,0.30000000000000004,1,1,1
2018-11-20,South Korea,Uzbekistan,1.5,1.4,0.4,0.2,1.4,10,100,0.5,1.2,0.2,0.2,0.8,10,94,-6,1.0,0.5999999999999999,4,0,2
2018-11-20,Panama,Ecuador,0.5,3.0,0.0,0.1,0.1,10,70,1.1,2.0,0.1,0.1,0.4,10,61,-9,-0.6000000000000001,-0.30000000000000004,1,2,0
2018-11-20,South Africa,Paraguay,0.8,1.2,0.2,0.4,1.0,10,73,0.9,2.0,0.3,0.0,0.9,10,31,-42,-0.09999999999999998,0.09999999999999998,1,1,1
2018-12-23,Qatar,Jordan,1.5,1.8,0.4,0.0,1.2,10,93,1.1,1.3,0.3,0.2,1.1,10,109,16,0.3999999999999999,0.09999999999999987,2,0,2
2018-12-27,Qatar,Algeria,1.5,1.5,0.5,0.0,1.5,10,93,1.0,1.4,0.3,0.1,1.0,10,67,-26,0.5,0.5,0,1,0
2018-12-31,South Korea,Saudi Arabia,1.7,1.3,0.4,0.2,1.4,10,100,0.8,1.9,0.2,0.2,0.8,10,69,-31,0.8999999999999999,0.5999999999999999,0,0,1
2018-12-31,Qatar,Iran,1.5,1.5,0.5,0.0,1.5,10,93,1.0,0.5,0.6,0.2,2.0,10,100,7,0.5,-0.5,1,2,0
2019-01-06,Australia,Jordan,1.0,2.0,0.1,0.4,0.7,10,41,0.8,1.5,0.2,0.2,0.8,10,109,68,0.19999999999999996,-0.10000000000000009,0,1,0
2019-01-16,Iran,Iraq,1.0,0.6,0.6,0.2,2.0,10,100,1.2,1.3,0.3,0.4,1.3,10,88,-12,-0.19999999999999996,0.7,0,0,1
2019-01-17,Japan,Uzbekistan,1.8,2.0,0.4,0.1,1.3,10,50,0.4,1.4,0.2,0.2,0.8,10,95,45,1.4,0.5,2,1,2
2019-01-17,Saudi Arabia,Qatar,0.8,1.6,0.2,0.3,0.9,10,69,1.6,1.6,0.5,0.0,1.5,10,93,24,-0.8,-0.6,0,2,0
2019-01-21,Japan,Saudi Arabia,2.0,2.0,0.5,0.1,1.6,10,50,0.7,1.4,0.2,0.3,0.9,10,69,19,1.3,0.7000000000000001,1,0,2
2019-01-21,Australia,Uzbekistan,0.9,2.0,0.1,0.3,0.6,10,41,0.4,1.6,0.1,0.2,0.5,10,95,54,0.5,0.09999999999999998,0,0,1
2019-01-22,Qatar,Iraq,1.5,1.4,0.5,0.0,1.5,10,93,1.1,1.2,0.3,0.4,1.3,10,88,-5,0.3999999999999999,0.19999999999999996,1,0,2
2019-01-25,South Korea,Qatar,1.3,1.2,0.3,0.3,1.2,10,100,1.5,1.2,0.6,0.0,1.8,10,93,-7,-0.19999999999999996,-0.6000000000000001,0,1,0
2019-01-27,United States,Panama,1.1,1.2,0.3,0.4,1.3,10,100,0.6,3.1,0.0,0.1,0.1,10,71,-29,0.5000000000000001,1.2,3,0,2
2019-01-28,Iran,Japan,1.0,0.6,0.6,0.2,2.0,10,100,2.0,1.6,0.6,0.1,1.9,10,50,-50,-1.0,0.10000000000000009,0,3,0
2019-02-01,Japan,Qatar,2.3,1.4,0.7,0.1,2.2,10,50,1.5,1.0,0.7,0.0,2.1,10,93,43,0.7999999999999998,0.10000000000000009,1,3,0
2019-03-21,United States,Ecuador,1.3,1.1,0.4,0.3,1.5,10,100,1.3,2.1,0.2,0.0,0.6,10,58,-42,0.0,0.9,1,0,2
2019-03-22,Japan,Colombia,2.4,1.5,0.7,0.1,2.2,10,27,1.2,1.1,0.3,0.4,1.3,10,12,-15,1.2,0.9000000000000001,0,1,0
2019-03-23,Spain,Norway,2.1,1.3,0.5,0.3,1.8,10,9,1.1,2.2,0.3,0.2,1.1,10,48,39,1.0,0.7,2,1,2
2019-03-23,Brazil,Panama,1.6,0.3,0.8,0.1,2.5,10,3,0.6,3.0,0.0,0.1,0.1,10,76,73,1.0,2.4,1,1,1
2019-03-24,Netherlands,Germany,1.5,1.0,0.5,0.2,1.7,10,14,0.8,1.5,0.2,0.2,0.8,10,16,2,0.7,0.8999999999999999,2,3,0
2019-03-26,Algeria,Tunisia,0.8,1.3,0.3,0.1,1.0,10,69,1.1,1.6,0.3,0.1,1.0,10,28,-41,-0.30000000000000004,0.0,1,0,2
2019-03-26,South Korea,Colombia,1.2,1.0,0.3,0.3,1.2,10,100,1.2,0.9,0.4,0.4,1.6,10,12,-88,0.0,-0.40000000000000013,2,1,2
2019-03-26,Morocco,Argentina,1.4,0.8,0.5,0.1,1.6,10,43,1.9,1.5,0.5,0.1,1.6,10,11,-32,-0.5,0.0,0,1,0
2019-03-26,Paraguay,Mexico,1.0,2.0,0.3,0.1,1.0,10,33,0.5,1.6,0.3,0.0,0.9,10,17,-16,0.5,0.09999999999999998,2,4,0
2019-03-26,Norway,Sweden,1.1,1.9,0.3,0.2,1.1,10,48,1.2,1.2,0.5,0.1,1.6,10,14,-34,-0.09999999999999987,-0.5,3,3,1
2019-06-03,Colombia,Panama,1.2,0.9,0.4,0.4,1.6,10,12,0.6,2.9,0.0,0.2,0.2,10,74,62,0.6,1.4000000000000001,3,0,2
2019-06-05,Brazil,Qatar,1.6,0.4,0.7,0.2,2.3,10,3,1.5,0.9,0.7,0.0,2.1,10,55,52,0.10000000000000009,0.19999999999999973,2,0,2
2019-06-05,Portugal,Switzerland,1.5,1.3,0.3,0.5,1.4,10,7,1.6,1.1,0.3,0.2,1.1,10,8,1,-0.10000000000000009,0.2999999999999998,3,1,2
2019-06-06,England,Netherlands,1.4,1.0,0.5,0.2,1.7,10,4,1.7,0.9,0.5,0.2,1.7,10,16,12,-0.30000000000000004,0.0,1,3,0
2019-06-07,South Korea,Australia,1.4,0.9,0.4,0.3,1.5,10,100,0.8,1.9,0.1,0.3,0.6,10,41,-59,0.5999999999999999,0.9,1,0,2
2019-06-07,Tunisia,Iraq,1.1,1.6,0.3,0.1,1.0,10,28,1.1,1.2,0.3,0.4,1.3,10,76,48,0.0,-0.30000000000000004,2,0,2
2019-06-07,Uruguay,Panama,1.5,1.2,0.5,0.0,1.5,10,6,0.6,2.6,0.0,0.2,0.2,10,74,68,0.9,1.3,3,0,2
2019-06-09,Mexico,Ecuador,0.9,1.7,0.4,0.0,1.2,10,18,0.9,2.2,0.1,0.0,0.3,10,59,41,0.0,0.8999999999999999,3,2,2
2019-06-09,Switzerland,England,1.7,1.2,0.3,0.2,1.1,10,8,1.4,1.2,0.5,0.1,1.6,10,4,-4,0.30000000000000004,-0.5,0,0,1
2019-06-09,Portugal,Netherlands,1.8,1.1,0.4,0.5,1.7,10,7,1.8,1.0,0.5,0.2,1.7,10,16,9,0.0,0.0,1,0,2
2019-06-10,Spain,Sweden,2.2,1.3,0.6,0.2,2.0,10,9,1.2,1.3,0.4,0.2,1.4,10,14,5,1.0000000000000002,0.6000000000000001,3,0,2
2019-06-11,South Korea,Iran,1.5,0.8,0.5,0.3,1.8,10,100,0.8,0.8,0.5,0.2,1.7,10,100,0,0.7,0.10000000000000009,1,1,1
2019-06-11,Croatia,Tunisia,1.6,1.8,0.5,0.2,1.7,10,5,1.2,1.6,0.3,0.1,1.0,10,28,23,0.40000000000000013,0.7,1,2,0
2019-06-11,Belgium,Scotland,2.2,1.3,0.7,0.1,2.2,10,1,0.7,2.1,0.1,0.2,0.5,10,44,43,1.5000000000000002,1.7000000000000002,3,0,2
2019-06-15,Argentina,Colombia,1.7,1.4,0.5,0.1,1.6,10,11,1.2,0.7,0.4,0.4,1.6,10,13,2,0.5,0.0,0,2,0
2019-06-15,Ghana,South Africa,1.2,1.0,0.4,0.2,1.4,10,50,0.8,1.2,0.2,0.4,1.0,10,72,22,0.3999999999999999,0.3999999999999999,0,0,1
2019-06-16,Paraguay,Qatar,1.1,2.4,0.2,0.1,0.7,10,36,1.1,0.8,0.6,0.0,1.8,10,55,19,0.0,-1.1,2,2,1
2019-06-16,Uruguay,Ecuador,1.5,1.2,0.5,0.0,1.5,10,8,1.0,2.3,0.1,0.0,0.3,10,60,52,0.5,1.2,4,0,2
2019-06-19,Colombia,Qatar,1.4,0.7,0.5,0.3,1.8,10,13,1.3,0.8,0.6,0.1,1.9,10,55,42,0.09999999999999987,-0.09999999999999987,1,0,2
2019-06-19,Argentina,Paraguay,1.6,1.0,0.5,0.1,1.6,10,11,1.1,2.5,0.1,0.2,0.5,10,36,25,0.5,1.1,1,1,1
2019-06-19,Mexico,Canada,1.1,1.9,0.4,0.0,1.2,10,18,0.667,1.556,0.333,0.222,1.222,9,78,60,0.43300000000000005,-0.02200000000000002,3,1,2
2019-06-20,Uruguay,Japan,1.8,1.2,0.5,0.0,1.5,10,8,2.0,1.4,0.6,0.1,1.9,10,28,20,-0.19999999999999996,-0.3999999999999999,2,2,1
2019-06-23,Qatar,Argentina,1.2,0.9,0.5,0.1,1.6,10,55,1.3,1.1,0.4,0.2,1.4,10,11,-44,-0.10000000000000009,0.20000000000000018,0,2,0
2019-06-23,Colombia,Paraguay,1.5,0.7,0.6,0.2,2.0,10,13,1.2,2.3,0.1,0.3,0.6,10,36,23,0.30000000000000004,1.4,1,0,2
2019-06-24,Ecuador,Japan,1.0,2.4,0.1,0.0,0.3,10,60,2.0,1.5,0.5,0.2,1.7,10,28,-32,-1.0,-1.4,1,1,1
2019-06-26,United States,Panama,1.0,1.1,0.4,0.3,1.5,10,100,0.6,2.8,0.0,0.2,0.2,10,75,-25,0.4,1.3,1,0,2
2019-06-27,Senegal,Algeria,1.4,0.9,0.4,0.4,1.6,10,22,0.9,1.2,0.4,0.1,1.3,10,68,46,0.4999999999999999,0.30000000000000004,0,1,0
2019-06-27,Brazil,Paraguay,1.6,0.4,0.7,0.2,2.3,10,3,1.2,1.9,0.1,0.3,0.6,10,36,33,0.40000000000000013,1.6999999999999997,0,0,1
2019-06-29,Haiti,Canada,0.625,2.625,0.0,0.375,0.375,8,101,0.7,1.7,0.3,0.2,1.1,10,78,-23,-0.07499999999999996,-0.7250000000000001,3,2,2
2019-06-30,United States,Curaçao,1.0,1.0,0.5,0.2,1.7,10,100,1.0,1.667,0.333,0.0,1.0,3,100,0,0.0,0.7,1,0,2
2019-07-01,South Africa,Morocco,0.8,1.2,0.2,0.4,1.0,10,72,1.0,0.9,0.4,0.1,1.3,10,47,-25,-0.19999999999999996,-0.30000000000000004,0,1,0
2019-07-02,Haiti,Mexico,0.889,2.556,0.111,0.333,0.667,9,101,1.3,2.0,0.4,0.0,1.2,10,18,-83,-0.41100000000000003,-0.5329999999999999,0,1,0
2019-07-02,Brazil,Argentina,1.3,0.4,0.6,0.3,2.1,10,3,1.5,0.8,0.5,0.2,1.7,10,11,8,-0.19999999999999996,0.40000000000000013,2,0,2
2019-07-06,Egypt,South Africa,0.8,1.2,0.3,0.2,1.1,10,58,0.7,1.0,0.2,0.4,1.0,10,72,14,0.10000000000000009,0.10000000000000009,0,1,0
2019-07-07,United States,Mexico,1.1,1.0,0.6,0.1,1.9,10,100,1.2,1.9,0.4,0.0,1.2,10,18,-82,-0.09999999999999987,0.7,0,1,0
2019-07-08,Ghana,Tunisia,1.1,1.0,0.3,0.3,1.2,10,50,1.3,1.7,0.3,0.1,1.0,10,25,-25,-0.19999999999999996,0.19999999999999996,1,1,1
2019-07-14,Senegal,Tunisia,1.2,1.0,0.3,0.4,1.3,10,22,1.2,1.6,0.3,0.1,1.0,10,25,3,0.0,0.30000000000000004,1,0,2
2019-07-19,Senegal,Algeria,1.1,0.8,0.4,0.3,1.5,10,22,0.8,1.2,0.4,0.1,1.3,10,68,46,0.30000000000000004,0.19999999999999996,0,1,0
2019-08-10,Jordan,Saudi Arabia,0.7,1.5,0.2,0.2,0.8,10,99,0.7,1.1,0.2,0.3,0.9,10,68,-31,0.0,-0.09999999999999998,3,0,2
2019-09-05,Japan,Paraguay,1.9,1.4,0.5,0.2,1.7,10,33,1.1,1.7,0.1,0.4,0.7,10,39,6,0.7999999999999998,1.0,2,0,2
2019-09-06,Germany,Netherlands,1.1,1.6,0.3,0.2,1.1,10,15,1.7,1.1,0.4,0.2,1.4,10,16,1,-0.5999999999999999,-0.2999999999999998,2,4,0
2019-09-06,United States,Mexico,1.0,1.1,0.5,0.1,1.6,10,100,1.3,1.6,0.5,0.0,1.5,10,12,-88,-0.30000000000000004,0.10000000000000009,0,3,0
2019-09-06,Brazil,Colombia,1.4,0.3,0.7,0.2,2.3,10,2,1.5,0.5,0.7,0.2,2.3,10,8,6,-0.10000000000000009,0.0,2,2,1
2019-09-07,Curaçao,Haiti,0.75,1.5,0.25,0.0,0.75,4,100,0.8,2.4,0.1,0.3,0.6,10,83,-17,-0.050000000000000044,0.15000000000000002,1,0,2
2019-09-08,Sweden,Norway,1.0,1.5,0.3,0.2,1.1,10,18,1.4,2.2,0.3,0.2,1.1,10,50,32,-0.3999999999999999,0.0,1,1,1
2019-09-09,Iraq,Uzbekistan,1.0,1.4,0.2,0.4,1.0,10,77,0.4,1.4,0.1,0.3,0.6,10,84,7,0.6,0.4,0,0,1
2019-09-09,Scotland,Belgium,0.6,2.4,0.0,0.2,0.2,10,48,2.0,1.1,0.7,0.1,2.2,10,1,-47,-1.4,-2.0,0,4,0
2019-09-10,Argentina,Mexico,1.2,0.6,0.5,0.2,1.7,10,10,1.6,1.4,0.6,0.0,1.8,10,12,2,-0.40000000000000013,-0.10000000000000009,4,0,2
2019-09-10,Jordan,Paraguay,0.9,1.5,0.2,0.2,0.8,10,99,1.0,1.7,0.1,0.4,0.7,10,39,-60,-0.09999999999999998,0.10000000000000009,2,4,0
2019-09-10,United States,Uruguay,0.9,1.3,0.5,0.0,1.5,10,100,1.9,1.4,0.4,0.1,1.3,10,5,-95,-0.9999999999999999,0.19999999999999996,1,1,1
2019-09-10,Haiti,Curaçao,0.7,2.4,0.1,0.2,0.5,10,83,0.8,1.2,0.4,0.0,1.2,5,100,17,-0.10000000000000009,-0.7,1,1,1
2019-10-09,Germany,Argentina,1.2,1.8,0.3,0.2,1.1,10,16,1.6,0.6,0.6,0.1,1.9,10,10,-6,-0.40000000000000013,-0.7999999999999998,2,2,1
2019-10-10,Brazil,Senegal,1.4,0.5,0.6,0.3,2.1,10,3,0.9,0.9,0.3,0.3,1.2,10,20,17,0.4999999999999999,0.9000000000000001,1,1,1
2019-10-12,Norway,Spain,1.3,2.3,0.2,0.3,0.9,10,47,2.4,1.3,0.6,0.2,2.0,10,7,-40,-1.0999999999999999,-1.1,1,1,1
2019-10-13,Ecuador,Argentina,1.0,2.3,0.1,0.1,0.4,10,65,1.4,0.8,0.5,0.2,1.7,10,10,-55,-0.3999999999999999,-1.2999999999999998,1,6,0
2019-10-15,Sweden,Spain,1.0,1.5,0.3,0.2,1.1,10,18,2.2,1.1,0.6,0.2,2.0,10,7,-11,-1.2000000000000002,-0.8999999999999999,1,1,1
2019-10-15,Algeria,Colombia,0.9,1.1,0.5,0.1,1.6,10,38,1.6,0.7,0.6,0.3,2.1,10,9,-29,-0.7000000000000001,-0.5,3,0,2
2019-10-15,Canada,United States,0.9,2.0,0.3,0.1,1.0,10,75,1.0,1.2,0.5,0.1,1.6,10,100,25,-0.09999999999999998,-0.6000000000000001,2,0,2
2019-10-15,Mexico,Panama,1.5,1.4,0.6,0.0,1.8,10,12,0.6,2.6,0.0,0.2,0.2,10,77,65,0.9,1.6,3,1,2
2019-11-14,Uzbekistan,Saudi Arabia,0.4,1.4,0.1,0.3,0.6,10,85,0.5,1.4,0.1,0.3,0.6,10,69,-16,-0.09999999999999998,0.0,2,3,0
2019-11-14,Iraq,Iran,1.0,1.4,0.2,0.4,1.0,10,74,0.9,0.8,0.5,0.3,1.8,10,100,26,0.09999999999999998,-0.8,2,1,2
2019-11-14,Jordan,Australia,1.0,1.4,0.2,0.2,0.8,10,98,0.5,1.8,0.0,0.3,0.3,10,44,-54,0.5,0.5,0,1,0
2019-11-14,Ghana,South Africa,1.0,1.0,0.2,0.4,1.0,10,51,0.7,0.9,0.3,0.3,1.2,10,72,21,0.30000000000000004,-0.19999999999999996,2,0,2
2019-11-15,Brazil,Argentina,1.4,0.4,0.6,0.4,2.2,10,3,2.0,0.8,0.6,0.2,2.0,10,9,6,-0.6000000000000001,0.20000000000000018,0,1,0
2019-11-15,United States,Canada,0.9,1.4,0.4,0.1,1.3,10,100,1.1,1.7,0.4,0.1,1.3,10,69,-31,-0.20000000000000007,0.0,4,1,2
2019-11-15,Panama,Mexico,0.6,2.3,0.0,0.2,0.2,10,80,1.8,1.4,0.7,0.0,2.1,10,11,-69,-1.2000000000000002,-1.9000000000000001,0,3,0
2019-11-18,Argentina,Uruguay,1.9,0.8,0.6,0.2,2.0,10,9,1.8,1.4,0.3,0.2,1.1,10,5,-4,0.09999999999999987,0.8999999999999999,2,2,1
2019-11-19,Brazil,South Korea,1.2,0.5,0.5,0.4,1.9,10,3,1.5,0.7,0.5,0.4,1.9,10,100,97,-0.30000000000000004,0.0,3,0,2
2019-11-19,Ecuador,Colombia,1.0,2.7,0.1,0.1,0.4,10,63,1.5,0.9,0.6,0.2,2.0,10,10,-53,-0.5,-1.6,0,1,0
2019-11-19,Saudi Arabia,Paraguay,0.7,1.4,0.2,0.3,0.9,10,69,1.2,1.8,0.1,0.4,0.7,10,41,-28,-0.5,0.20000000000000007,0,0,1
2019-11-26,Qatar,Iraq,1.0,1.1,0.4,0.1,1.3,10,57,1.1,1.4,0.3,0.3,1.2,10,74,17,-0.10000000000000009,0.10000000000000009,1,2,0
2019-12-05,Qatar,Saudi Arabia,1.1,1.2,0.4,0.1,1.3,10,55,0.7,1.3,0.2,0.4,1.0,10,67,12,0.40000000000000013,0.30000000000000004,0,1,0
2019-12-18,South Korea,Japan,1.3,1.0,0.4,0.4,1.6,10,100,1.9,1.1,0.6,0.2,2.0,10,28,-72,-0.5999999999999999,-0.3999999999999999,1,0,2
2020-09-03,Germany,Spain,1.2,1.9,0.2,0.3,0.9,10,15,2.2,1.2,0.5,0.3,1.8,10,8,-7,-1.0000000000000002,-0.9,1,1,1
2020-09-04,Norway,Austria,1.4,2.1,0.2,0.4,1.0,10,44,1.1,1.1,0.4,0.2,1.4,10,26,-18,0.2999999999999998,-0.3999999999999999,1,2,0
2020-09-05,Portugal,Croatia,1.7,0.9,0.5,0.4,1.9,10,7,1.5,1.9,0.4,0.2,1.4,10,6,-1,0.19999999999999996,0.5,4,1,2
2020-09-05,Sweden,France,1.1,1.4,0.3,0.3,1.2,10,17,1.8,1.0,0.8,0.1,2.5,10,2,-15,-0.7,-1.3,0,1,0
2020-09-06,Switzerland,Germany,1.1,1.2,0.2,0.3,0.9,10,12,1.3,1.9,0.2,0.4,1.0,10,15,3,-0.19999999999999996,-0.09999999999999998,1,1,1
2020-09-08,France,Croatia,1.7,0.9,0.8,0.1,2.5,10,2,1.3,2.3,0.3,0.2,1.1,10,6,4,0.3999999999999999,1.4,4,2,2
2020-09-08,Sweden,Portugal,1.0,1.5,0.2,0.3,0.9,10,17,2.1,1.0,0.6,0.3,2.1,10,7,-10,-1.1,-1.2000000000000002,0,2,0
2020-10-07,Switzerland,Croatia,1.1,1.2,0.2,0.3,0.9,10,15,1.3,2.6,0.2,0.2,0.8,10,8,-7,-0.19999999999999996,0.09999999999999998,1,2,0
2020-10-07,Netherlands,Mexico,2.1,1.2,0.5,0.2,1.7,10,13,2.1,1.2,0.8,0.0,2.4,10,11,-2,0.0,-0.7,0,1,0
2020-10-07,Portugal,Spain,2.0,1.0,0.6,0.3,2.1,10,5,2.1,1.1,0.5,0.3,1.8,10,7,2,-0.10000000000000009,0.30000000000000004,0,0,1
2020-10-08,Uzbekistan,Iran,0.5,1.6,0.1,0.2,0.5,10,85,0.8,0.9,0.4,0.3,1.5,10,100,15,-0.30000000000000004,-1.0,1,2,0
2020-10-08,Argentina,Ecuador,1.9,1.0,0.5,0.3,1.8,10,9,1.0,2.6,0.1,0.1,0.4,10,64,55,0.8999999999999999,1.4,1,0,2
2020-10-09,Morocco,Senegal,1.1,0.8,0.5,0.1,1.6,10,43,0.8,0.9,0.2,0.4,1.0,10,20,-23,0.30000000000000004,0.6000000000000001,3,1,2
2020-10-10,Spain,Switzerland,1.9,1.0,0.4,0.4,1.6,10,7,1.0,1.4,0.1,0.3,0.6,10,15,8,0.8999999999999999,1.0,1,0,2
2020-10-11,France,Portugal,1.7,0.8,0.8,0.1,2.5,10,2,1.7,0.7,0.6,0.3,2.1,10,5,3,0.0,0.3999999999999999,0,0,1
2020-10-11,Bosnia and Herzegovina,Netherlands,0.9,1.2,0.3,0.3,1.2,10,50,1.8,1.3,0.4,0.2,1.4,10,13,-37,-0.9,-0.19999999999999996,0,0,1
